"date","cloud_cover","mean_prep","pot_evap","mean_tmp","max_tmp","min_tmp","diurnal_tmp_range","vapour_pressure","wet_day_frq","PET","spei_ 1","spei_ 3","spei_ 6","spei_ 9","spei_ 12"
1907-10-16,67.5,353.6,3.8,27.4,31,23.9,7.1,27.7,15.19,123.736993570369,1.31236391174186,0.813379492502155,0.786491550915339,0.920758275253009,0.940007156375904
1907-11-16,60,416.3,3.4,25.9,28.9,23,5.9,27.5,16.94,98.3885416249006,0.964708649573848,1.36323649567802,1.27797879557908,1.53588243769726,0.796744483219416
1907-12-16,52.5,128,3.5,25.3,27.9,22.8,5.1,26.1,8.94,89.5772738731668,-1.16402135065593,0.496553427689886,0.280984375660186,0.533491564099886,0.510647026688336
1908-01-16,42.5,128,4,25.2,28,22.5,5.5,24.7,6.4,95.3306351696539,0.371340259355846,-0.0519260296985981,0.275926936247548,0.276259319189211,0.480820953913458
1908-02-15,37.5,175.6,4.4,25.6,29,22.2,6.8,24.5,6.95,104.833435255427,1.50850654960686,-0.0470814510061819,0.865316039496906,0.7827546021095,1.0324835914116
1908-03-16,38.8,64.4,4.6,26.7,30.4,23.1,7.3,26.5,4.44,130.097946270974,0.723418933426537,1.05816554003836,0.989839234279281,0.837278092551079,1.03747548328375
1908-04-16,50,48.7,4.5,28.9,32.7,25.1,7.6,30.3,4.4,137.163022847532,-0.701506410950991,0.984770927132181,0.403245421372133,0.654433477210215,0.657414854674875
1908-05-16,61.3,37.1,4.7,29.2,33.1,25.4,7.7,29.4,4.5,141.309728514909,-0.351067511792191,-0.378149341506763,-0.176398263323906,0.696566521035009,0.614795087823061
1908-06-16,71.3,1.3,5,29.5,33.3,25.8,7.5,27.8,0.83,133.413906035042,-0.956420471133041,-0.971016889971899,0.642700772276604,0.750362005004593,0.591522933713964
1908-07-16,75,9,4.6,28.7,32.6,24.9,7.7,27,4.01,138.103242794318,-0.937174574779622,-1.04995782607702,0.533791984082886,0.187474998202075,0.473611225429459
1908-08-16,71.3,37.7,4.6,28.5,32.5,24.6,7.9,27.1,4.13,141.634215936057,-0.347523888982891,-0.988980178636001,-0.854742077541996,-0.443408456722712,0.53497153158187
1908-09-16,68.8,89.7,4.4,28.1,32.1,24.1,8,27.1,7.48,135.637130747572,0.809532238235361,-0.0515140760085386,-0.799119168403254,0.500088391074626,0.708324131433389
1908-10-16,67.5,314.6,3.8,27.4,31,23.9,7.1,27.7,13.85,123.736993570369,0.973043743254001,0.936007411443444,0.538438886120389,0.987577452977644,0.571070750941358
1908-11-16,60,83.9,3.4,25.6,28.6,22.7,5.9,26.7,8.85,97.7138773394727,-1.88828582512825,-0.837072798489155,-1.11355257308814,-1.20712746846243,-0.939947107455321
1908-12-16,52.5,169.4,3.5,25.1,27.7,22.6,5.1,25.8,10.93,89.1620837277524,-0.715716148022595,-1.25694636351953,-1.31310906835854,-1.55459817729986,-0.898116168633727
1909-01-16,42.5,150.1,4,25.1,27.9,22.4,5.5,24.4,7.31,95.1091935084003,0.621500971421852,-1.62823835502057,-0.975111347868055,-1.16254966012204,-0.771134051652041
1909-02-15,37.5,82.1,4.4,26,29.4,22.6,6.8,25,5.7,105.799642031975,0.266531488444999,-0.252706830490747,-0.834997464779684,-1.05292562593122,-1.16279652121885
1909-03-16,38.8,49.4,4.6,26.9,30.6,23.3,7.3,26.6,4.19,130.68199990182,0.34536110917506,0.457430163584549,-0.888667503006101,-0.955538585128328,-1.1722226047656
1909-04-16,50,27,4.4,28.2,32,24.4,7.6,29.3,4.81,135.107046059668,-1.23059192679913,-0.430017611597566,-1.57274792879166,-1.02485089315268,-1.20924228747174
1909-05-16,61.3,71.1,4.6,28.8,32.7,25,7.7,28.7,5.5,140.108370567917,0.722122008092996,-0.378614318749742,-0.356154862964971,-0.869932728044444,-1.07028795033275
1909-06-16,71.3,4.8,5,29.1,32.9,25.4,7.5,27.3,1.25,132.286861422286,-0.07059310526914,-0.552591719795336,0.150336989156044,-0.994233036571144,-1.05310359417099
1909-07-16,75,13.1,4.6,28.4,32.3,24.6,7.7,26.5,2.05,137.213211154397,-0.547471588988275,0.197733686927043,-0.383687817693182,-1.54406935650664,-1.0212657711522
1909-08-16,71.3,180.7,4.5,27.9,31.9,24,7.9,26.4,8.1,139.800763302581,2.25233611099099,1.92412810663129,1.0569493154633,0.250257500163068,-0.371393805446389
1909-09-16,68.8,51.6,4.4,27.9,31.9,23.9,8,26.8,4.26,135.046119284619,-0.143724151430932,1.45864765645864,0.887097654456932,0.787469667328221,-0.529241861333759
1909-10-16,67.5,214.3,3.8,27.7,31.3,24.2,7.1,28.3,12.35,124.557349328846,-0.146361540494732,0.988067847490255,0.949771973938704,0.438738506186376,-1.01153403700393
1909-11-16,60,215.1,3.5,26.5,29.5,23.6,5.9,28,10.89,99.7378701957564,-0.878052828864571,-0.899080372771172,-0.163779341578127,-0.326724172117422,-0.353165568696818
1909-12-16,52.5,176.2,3.6,25.8,28.4,23.3,5.1,26.6,10.99,90.615249236703,-0.660660173571327,-1.0840039244421,-0.567333769358807,-0.764214834110671,-0.506294497679283
1910-01-16,42.5,84,4.1,25.5,28.3,22.8,5.5,24.9,5.69,95.9949601534145,-0.218123453030234,-1.24786159749937,-0.627676747161407,-0.618799971749453,-0.820768159450476
1910-02-15,37.5,145.1,4.4,26,29.4,22.6,6.8,25,6.42,105.799642031975,1.17941854139457,-0.243320788904429,-0.87311687569822,-0.368479232163713,-0.520433323464677
1910-03-16,38.8,7.4,4.6,26.9,30.6,23.3,7.3,26.6,1.06,130.68199990182,-1.0612398291974,0.0922618465292489,-0.945759551509946,-0.507574453947913,-0.67685014674157
1910-04-16,50,71.4,4.5,28.4,32.2,24.6,7.6,29.2,7.13,135.694467999058,-0.0545079594442984,0.313669539524334,-0.923639410931965,-0.418971003434287,-0.419632750873463
1910-05-16,61.3,16.4,4.7,29.7,33.6,25.9,7.7,30.2,2.28,142.811425948649,-1.24333497868123,-1.33771047032832,-0.687174334818388,-1.14400569150567,-0.680945923266392
1910-06-16,71.3,12.7,5,29.3,33.1,25.6,7.5,27.6,4.81,132.850383728664,0.975473208312763,-0.682123481629524,-0.25645587698852,-1.07523901856631,-0.649763224871458
1910-07-16,75,95.7,4.6,28.8,32.7,25,7.7,27,8.07,138.399920007625,1.94357605944118,0.892623449758823,0.647125272852409,-0.757758032234944,-0.274992779510773
1910-08-16,71.3,86.3,4.6,28.3,32.3,24.4,7.9,26.7,5.05,141.023065058232,1.04146338434197,1.85543236777284,0.373332207999997,-0.0815590984722917,-0.696781522504513
1910-09-16,68.8,55.3,4.4,28.1,32.1,24.1,8,27.3,5.29,135.637130747572,-0.0472628320345437,1.35196854430705,0.701258974916269,0.375522251104972,-0.666230901901478
1910-10-16,67.5,269.6,3.7,27.4,31,23.9,7.1,27.8,13.63,123.736993570369,0.516101818791991,0.668052483671665,0.911911563811634,0.861611847401409,-0.407621344520614
1910-11-16,60,281.7,3.3,25.5,28.5,22.6,5.9,26.8,14.15,97.4889892443301,-0.245131667061308,-0.00878429307691776,0.709730760325154,0.114869459796742,-0.0283589645350263
1910-12-16,52.5,156.1,3.4,24.8,27.4,22.3,5.1,25.5,9.56,88.5392985096307,-0.848396741784735,-0.507527096127262,-0.0474517870706508,-0.287134114473005,-0.280041649860788
1911-01-16,42.5,77.2,4,25.3,28.1,22.6,5.5,24.7,5.63,95.5520768309074,-0.311402584242004,-0.987700888067873,-0.588325309797512,-0.425704388994783,-0.335173286497258
1911-02-15,37.5,19.2,4.4,25.7,29.1,22.3,6.8,24.8,1.24,105.074986949564,-1.00947296975956,-1.32014295092524,-0.973212391102373,-0.50709522438881,-0.901077711677432
1911-03-16,38.8,16.8,4.7,27.4,31.1,23.8,7.3,27.6,2.18,132.142133978936,-0.754318981550528,-0.980167633228515,-1.02056538286208,-0.635357793891145,-0.823379615901224
1911-04-16,50,14.1,4.5,28.7,32.5,24.9,7.6,30,0.98,136.575600908142,-1.60638688752175,-1.61655217371515,-1.5661304172032,-1.1444376093282,-1.01432715569131
1911-05-16,61.3,33.8,4.7,29.4,33.3,25.6,7.7,29.8,3.71,141.910407488405,-0.497475466956911,-1.85609621126586,-1.8203586118551,-1.36512191203596,-0.942337912284247
1911-06-16,71.3,12.5,5,29.4,33.2,25.7,7.5,27.7,3.02,133.132144881853,0.92053265657633,-1.51061531688052,-1.50055047407882,-1.31404773200569,-0.946238217515183
1911-07-16,75,11.7,4.7,29.1,33,25.3,7.7,27.6,2.55,139.289951647545,-0.813368680525017,-0.784303420218484,-1.85738563761534,-1.69858174354837,-1.28425435363291
1911-08-16,71.3,12.9,4.6,29.1,33.1,25.2,7.9,28.2,3.19,143.467668569534,-1.43630545567594,-1.38598418805566,-2.1705532158858,-2.06869259209941,-1.62205931275186
1911-09-16,68.8,74.9,4.4,29,33,25,8,28.8,5.28,138.296682330858,0.420459147051327,-0.891550107428613,-1.7364804082957,-1.69464245779877,-1.54233165135753
1911-10-16,67.5,207.6,3.8,27.5,31.1,24,7.1,27.9,12.55,124.010445489861,-0.223495783343284,-0.602467556012695,-0.879760021321674,-1.70112279141972,-1.87191441069888
